stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
937201,93720,Clarington Northbound @ Prince William,,43.908273,-78.706862,,,0,,,2
937211,93721,Durham Highway 2 @ Courtice Road,,43.9121115,-78.777044,,,0,,,2
937221,93722,Durham Highway 2 Westbound @ Hancock,,43.9140769,-78.769786,,,0,,,2
937231,93723,Durham Highway 2 Eastbound @ Hancock,,43.9133221,-78.770601,,,0,,,2
937241,93724,Durham Highway 2 Westbound @ Solina,,43.9144556,-78.756297,,,0,,,2
937251,93725,Durham Highway 2 Eastbound @ Solina,,43.9138579,-78.756069,,,0,,,2
937261,93726,Durham Highway 2 Westbound @ Rundle,,43.9140712,-78.745721,,,0,,,2
937271,93727,Durham Highway 2 Eastbound @ Rundle,,43.9136054,-78.745863,,,0,,,2
937281,93728,Durham Highway 2 Westbound @ Holt,,43.9126438,-78.734177,,,0,,,2
937291,93729,Durham Highway 2 Eastbound @ Holt,,43.9123477,-78.735274,,,0,,,2
937301,93730,Durham Highway 2 Westbound @ Maple Grove,,43.9107906,-78.72386,,,0,,,2
937311,93731,Durham Highway 2 Eastbound @ Maple Grove,,43.91044930000001,-78.723765,,,0,,,2
937321,93732,Clarington Blvd Westbound @ Green Road,,43.9054377,-78.70954,,,0,,,2
937331,93733,Durham Highway 2 Eastbound @ Bowmanville Ave,,43.9109185,-78.70230599999998,,,0,,,2
937341,93734,Durham Highway 2 Westbound @ Bowmanville Ave,,43.9116381,-78.701406,,,0,,,2
937351,93735,Garrard Northbound @ Griffen,,43.923381,-78.91789199999998,,,0,,,2
937361,93736,Garrard Northbound @ Gagnon,,43.919757,-78.91632199999998,,,0,,,2
937371,93737,Garrard Northbound @ Dryden,,43.917454,-78.915265,,,0,,,2
937381,93738,Dryden Eastbound @ Steele Valley,,43.915641,-78.918736,,,0,,,2
937391,93739,Dryden Eastbound @ Waller,,43.91477900000001,-78.921612,,,0,,,2
937401,93740,Brock Street Eastbound @ Toronto Street,,44.108695,-79.122934,,,0,,,2
937471,93747,Dundas Eastbound @ Des Newman,,43.873089,-78.971771,,,0,,,2
937491,93749,Dundas Westbound @ Des Newman,,43.873682,-78.970969,,,0,,,2
937651,93765,Dean Westbound @ Ritson,,43.88649853166958,-78.84746939310502,,,0,,,2
939242,93924,Thornton Southbound @ Del Monte,,43.867787,-78.882859,,,0,,,2
939371,93937,Simcoe Southbound @ Northern Dancer,,43.95228111,-78.89825264,,,0,,,1
939421,93942,Northbound @ 1955 Valley Farm Road,,43.846188,-79.084113,,,0,,,2
939431,93943,Valley Farm Northbound @ Kingston,,43.843753,-79.08308599999998,,,0,,,2
939441,93944,Finch Eastbound @ Whites,,43.839422,-79.122716,,,0,,,2
939691,93969,Sheppard Westbound @ Meadowvale (East side stop),,43.80852500000001,-79.170563,,,0,,,2
939791,93979,Sheppard Westbound @ Morningside,,43.80197600000001,-79.200526,,,0,,,2
939811,93981,Sheppard Westbound @ Brenyon,,43.800473,-79.20762499999998,,,0,,,2
939841,93984,Sheppard Westbound @ Neilson,,43.798313,-79.217426,,,0,,,2
939871,93987,Sheppard Westbound @ Washburn Way,,43.796344,-79.227343,,,0,,,2
939891,93989,Progress Southbound @ Sheppard,,43.794213,-79.23491799999998,,,0,,,2
939911,93991,Progress Southbound @ Milner Avenue,,43.790487,-79.23437199999998,,,0,,,2
939931,93993,Progress Southbound @ Centennial College,,43.783468,-79.23197399999998,,,0,,,2
939941,93994,Progress Westbound @ Markham Road,,43.781656,-79.234801,,,0,,,2
939971,93997,Grangeway Southbound @ Progress,,43.775976,-79.250532,,,0,,,2
939981,93998,McCowan Station,,43.774936,-79.25217499999998,,,0,,,2
939991,93999,McCowan Northbound @ Progress,,43.776643,-79.252857,,,0,,,2
939:1,939,Stevenson Southbound @ Phillip Murray,,43.856089,-78.86721199999998,,,0,,,1
940021,94002,Progress Eastbound @ Bellamy,,43.78017420754376,-79.24343282725708,,,0,,,2
940061,94006,Progress Eastbound @ Markham Road,,43.781933,-79.233259,,,0,,,2
940071,94007,Progress Northbound @ Centennial College,,43.783526,-79.231618,,,0,,,2
940091,94009,Progress Northbound @ Milner Avenue,,43.789947,-79.23394999999998,,,0,,,2
940111,94011,Progress Northbound @ Sheppard,,43.794411,-79.234769,,,0,,,2
940131,94013,Sheppard Eastbound @ Lapsley,,43.79617300000001,-79.226955,,,0,,,2
940161,94016,Sheppard Eastbound @ Neilson,,43.79793500000001,-79.21787,,,0,,,2
940191,94019,Sheppard Eastbound @ Breckon,,43.80027,-79.20723,,,0,,,2
940211,94021,Sheppard Eastbound @ Morningside,,43.80175100000001,-79.20000899999998,,,0,,,2
940301,94030,Sheppard Eastbound @ Meadowvale (East side stop),,43.808442,-79.169871,,,0,,,2
940371,94037,Trulls Northbound @ Nash,,43.913854,-78.789545,,,0,,,2
940381,94038,Trulls Northbound @ Cecil Found,,43.917206,-78.790964,,,0,,,2
940391,94039,Trulls Northbound @ George Reynolds,,43.919116,-78.791855,,,0,,,2
940401,94040,Trulls Southbound @ Devondale,,43.917123,-78.791102,,,0,,,2
940411,94041,Trulls Southbound @ Nash,,43.914181,-78.789765,,,0,,,2
940421,94042,Trulls Southbound @ Durham Highway 2,,43.9112,-78.788622,,,0,,,2
940481,94048,Grandview Southbound @ Greenhill,,43.952296,-78.844517,,,0,,,2
940491,94049,Conlin Westbound @ Ritson (East side stop),,43.952552,-78.87615,,,0,,,2
940501,94050,Ritson Southbound @ Maine,,43.953015,-78.877242,,,0,,,2
940511,94051,Britannia Eastbound @ Ritson,,43.956148,-78.878843,,,0,,,2
940521,94052,Britannia Eastbound @ Raike,,43.954945,-78.885386,,,0,,,2
940541,94054,Progress Westbound @ Corporate Drive,,43.78018,-79.2444,,,0,,,2
940551,94055,Kendalwood Northbound @ Dundas,,43.888421,-78.902732,,,0,,,1
940561,94056,Kendalwood Southbound @ Dundas,,43.887927,-78.902869,,,0,,,1
940591,94059,McQuay Southbound @ Rossland,,43.89052,-78.97844,,,0,,,2
940601,94060,McQuay Eastbound @ Muir,,43.889751,-78.973695,,,0,,,2
940611,94061,McQuay Eastbound @ Jacob,,43.889924,-78.971264,,,0,,,2
940621,94062,McQuay Southbound @ Renfield,,43.888161,-78.969356,,,0,,,2
940641,94064,McQuay Southbound @ Bonacord,,43.88422400000001,-78.96784,,,0,,,2
940661,94066,Morningside Northbound @ Military Trail,,43.78888,-79.19394,,,0,,,1
940671,94067,Elesmere Westbound @ Moringside,,43.785544,-79.19309199999998,,,0,,,2
940701,94070,Ritson Southbound @ McNaughton,,43.88665000000001,-78.8479,,,0,,,2
940711,94071,Garden Southbound @ Manning (North side stop),,43.89484,-78.93797,,,0,,,2
940721,94072,Manning Eastbound @ Garden,,43.89417000000001,-78.93907,,,0,,,2
940791,94079,Liverpool Northbound @ Finch,,43.84532500000001,-79.094419,,,0,,,1
940801,94080,Valley Farm Northbound @ Bloomfield,,43.848572,-79.085389,,,0,,,1
940811,94081,Greenmount Eastbound @ Major Oaks,,43.85717000000001,-79.087286,,,0,,,2
940821,94082,Brock Road Northbound @ Rossland,,43.868608,-79.08292899999998,,,0,,,1
940831,94083,Brock Road Southbound @ Rossland,,43.867969,-79.083181,,,0,,,1
940841,94084,Brock Road Northbound @ William Jackson,,43.874896,-79.085571,,,0,,,1
940851,94085,Zents Westbound @ Brock Road,,43.879619,-79.088856,,,0,,,1
940861,94086,Greenmount Westbound @ Major Oaks,,43.857079,-79.087567,,,0,,,2
940881,94088,Monarch Northbound @ Clements,,43.834981,-79.021702,,,0,,,2
940891,94089,Clements Eastbound @ Finley,,43.833128,-79.027482,,,0,,,2
940901,94090,Clements Westbound @ Westney,,43.832102,-79.032704,,,0,,,1
940911,94091,Adelaide Westbound @ Waverley,,43.89807600000001,-78.890673,,,0,,,2
940921,94092,Adelaide Eastbound @ Waverley,,43.89786500000001,-78.891092,,,0,,,2
940931,94093,Winchester Eastbound @ Cachet,,43.958574,-78.937482,,,0,,,1
940941,94094,Winchester Eastbound @ Winchester,,43.957557,-78.942081,,,0,,,1
940951,94095,Liverpool Southbound @ Finch,,43.844825,-79.094491,,,0,,,1
940961,94096,Adelaide Eastbound @ Stevenson,,43.89873200000001,-78.886166,,,0,,,2
940971,94097,Adelaide Eastbound @ Gibbons,,43.899898,-78.881242,,,0,,,1
940981,94098,Adelaide Eastbound @ Park,,43.90105,-78.876259,,,0,,,2
940991,94099,Adelaide Westbound @ Stevenson,,43.899015,-78.885722,,,0,,,2
940:1,940,Stevenson Northbound @ Phillip Murray,,43.85612600000001,-78.867067,,,0,,,1
941001,,Whites Southbound @ Strouds (South side stop),,43.829,-79.12018,,,0,,,2
941011,94101,Taunton Westbound @ Des Newman,,43.907533,-78.990971,,,0,,,1
941021,94102,Taunton Eastbound @ Des Newman,,43.907164,-78.99142999999998,,,0,,,1
941:1,941,Stevenson Northbound @ Laval,,43.879998,-78.877266,,,0,,,1
942:1,942,Stevenson Northbound @ Gibb,,43.88574400000001,-78.879867,,,0,,,1
944:1,944,Stevenson Northbound @ Cartier (North side stop),,43.88983507,-78.881804,,,0,,,1
9473:1,9473,Ellesmere Westbound @ Military Trail,,43.7866837,-79.188152,,,0,,,1
955:1,955,Southbound @ 104 Stevenson,,43.89017014,-78.882155,,,0,,,1
958:1,958,Stevenson Southbound @ Gibb,,43.8854908,-78.880117,,,0,,,1
959:1,959,Stevenson Southbound @ Laval,,43.88086100000001,-78.877979,,,0,,,1
960:1,960,Renaissance Eastbound @ O'Hara,,43.855299,-78.86588999999998,,,0,,,1
961:1,961,Renaissance Eastbound @ Connery,,43.856592,-78.863184,,,0,,,1
962:1,962,Renaissance Eastbound @ Beaverbrook,,43.856864,-78.860358,,,0,,,1
963:1,963,Renaissance Eastbound @ Charter,,43.856992,-78.857805,,,0,,,1
964:1,964,Lakeview Eastbound @ Lakefield,,43.85641,-78.855429,,,0,,,1
965:1,965,Lakeview Eastbound @ Lakemount,,43.8568849,-78.8531541,,,0,,,1
970:1,970,Renaissance Westbound @ Charter,,43.85708000000001,-78.857771,,,0,,,1
971:1,971,Renaissance Westbound @ Beaverbrook,,43.856922,-78.860568,,,0,,,1
972:1,972,Renaissance Westbound @ Connery,,43.856696,-78.863105,,,0,,,1
973:1,973,Phillip Murray Westbound @ Skae,,43.85493300000001,-78.874097,,,0,,,2
984:1,984,Lakeview Westbound @ Lakemount,,43.857059,-78.85286,,,0,,,1
985:1,985,Lakeview Westbound @ Park,,43.856405,-78.855793,,,0,,,1
987:1,987,Cedar Northbound @ Banff,,43.864875,-78.8492,,,0,,,1
988:1,988,Cedar Northbound @ Killarney,,43.867212,-78.850005,,,0,,,1
989:1,989,Cedar Northbound @ Wentworth,,43.86968,-78.851091,,,0,,,1
990:1,990,Oxford Southbound @ Calvert,,43.868657,-78.853995,,,0,,,1
991:1,991,Oxford Southbound @ Chandos,,43.867666,-78.853571,,,0,,,1
992:1,992,Oxford Southbound @ Kinmount,,43.86448,-78.8526593,,,0,,,1
993:1,993,Oxford Southbound @ Dwight,,43.862572,-78.85359099999998,,,0,,,1
994:1,994,Oxford Southbound @ Phillip Murray,,43.86046419,-78.85287099999998,,,0,,,1
995:1,995,Oxford Northbound @ Emerald,,43.86114517,-78.852973,,,0,,,1
996:1,996,Oxford Northbound @ Dwight,,43.862763,-78.853452,,,0,,,1
997:1,997,Oxford Northbound @ Venus,,43.864934,-78.852459,,,0,,,1
998:1,998,Oxford Northbound @ Wentworth,,43.868849,-78.853952,,,0,,,1
999951,93555,Victoria Westbound @ Halls,,43.85395,-78.973499,,,0,,,2
999961,93554,Victoria Westbound @ Jeffery,,43.858353,-78.953388,,,0,,,2
999:1,999,Glen Northbound @ Porter,,43.87028394,-78.854489,,,0,,,1
94063:1,McQuay Southbound @ Guthrie,,43.885318,-78.968639,,,0,,,2
